threshold,accuracy,precision,recall,f1,far,frr
2.3074053387972526e-05,0.818,0.7331378299120235,1.0,0.8460236886632826,0.364,0.0
2.354329808440525e-05,0.82,0.7352941176470589,1.0,0.847457627118644,0.36,0.0
2.5648785594967194e-05,0.822,0.7374631268436578,1.0,0.8488964346349746,0.356,0.0
2.816681626427453e-05,0.824,0.7396449704142012,1.0,0.8503401360544217,0.352,0.0
2.8559388738358393e-05,0.826,0.7418397626112759,1.0,0.8517887563884157,0.348,0.0
2.9588030884042382e-05,0.828,0.7440476190476191,1.0,0.8532423208191127,0.344,0.0
3.060090966755524e-05,0.83,0.746268656716418,1.0,0.8547008547008547,0.34,0.0
3.061334427911788e-05,0.832,0.7485029940119761,1.0,0.8561643835616438,0.336,0.0
3.29309405060485e-05,0.834,0.7507507507507507,1.0,0.8576329331046312,0.332,0.0
3.297562579973601e-05,0.836,0.7530120481927711,1.0,0.8591065292096219,0.328,0.0
3.4730466722976416e-05,0.838,0.7552870090634441,1.0,0.8605851979345955,0.324,0.0
3.645290416898206e-05,0.84,0.7575757575757576,1.0,0.8620689655172413,0.32,0.0
4.027826071251184e-05,0.842,0.7598784194528876,1.0,0.8635578583765112,0.316,0.0
4.229949990985915e-05,0.844,0.7621951219512195,1.0,0.8650519031141869,0.312,0.0
4.238017208990641e-05,0.846,0.764525993883792,1.0,0.8665511265164645,0.308,0.0
4.2886091250693426e-05,0.848,0.7668711656441718,1.0,0.8680555555555556,0.304,0.0
4.3420575821073726e-05,0.85,0.7692307692307693,1.0,0.8695652173913043,0.3,0.0
4.367356450529769e-05,0.852,0.7716049382716049,1.0,0.8710801393728222,0.296,0.0
5.238447920419276e-05,0.854,0.7739938080495357,1.0,0.8726003490401396,0.292,0.0
5.8478282880969346e-05,0.856,0.7763975155279503,1.0,0.8741258741258742,0.288,0.0
5.921904812566936e-05,0.858,0.778816199376947,1.0,0.8756567425569177,0.284,0.0
6.626082904404029e-05,0.86,0.78125,1.0,0.8771929824561403,0.28,0.0
6.654471508227289e-05,0.862,0.7836990595611285,1.0,0.8787346221441125,0.276,0.0
6.907340866746381e-05,0.864,0.7861635220125787,1.0,0.8802816901408451,0.272,0.0
